ts,Year,GHI,Temperature,WindSpeed,P_AC_kW
2018-01-16 06:30:00+00:00,2018,744.56,22.44,3.1,65.94103649612
2018-01-16 07:30:00+00:00,2018,686.1600000000001,22.91,2.97,61.14769149564002
2018-01-16 08:30:00+00:00,2018,564.76,23.16,2.9,51.14439183259001
2018-01-16 09:30:00+00:00,2018,384.46000000000004,23.13,2.83,35.7037166475475
2018-01-16 10:30:00+00:00,2018,184.05,22.68,2.69,17.595544683571877
2018-01-16 11:30:00+00:00,2018,13.5,21.66,1.93,1.3255493956875
2018-01-16 12:30:00+00:00,2018,0.0,19.77,2.21,0.0
2018-01-16 13:30:00+00:00,2018,0.0,18.22,2.14,0.0
2018-01-16 14:30:00+00:00,2018,0.0,17.13,2.14,0.0
2018-01-16 15:30:00+00:00,2018,0.0,16.37,2.21,0.0
2018-01-16 16:30:00+00:00,2018,0.0,15.66,2.21,0.0
2018-01-16 17:30:00+00:00,2018,0.0,15.15,2.07,0.0
2018-01-16 18:30:00+00:00,2018,0.0,14.66,2.0,0.0
2018-01-16 19:30:00+00:00,2018,0.0,13.58,1.66,0.0
2018-01-16 20:30:00+00:00,2018,0.0,12.77,1.79,0.0
2018-01-16 21:30:00+00:00,2018,0.0,12.23,2.0,0.0
2018-01-16 22:30:00+00:00,2018,0.0,11.8,2.0,0.0
2018-01-16 23:30:00+00:00,2018,0.0,11.31,1.93,0.0
2018-01-17 00:30:00+00:00,2018,0.0,10.71,1.72,0.0
2018-01-17 01:30:00+00:00,2018,95.1,10.36,1.66,9.676766801287501
2018-01-17 02:30:00+00:00,2018,295.51,12.61,0.97,29.044340514086873
2018-01-17 03:30:00+00:00,2018,490.31,16.87,1.03,46.123414047996874
2018-01-17 04:30:00+00:00,2018,634.7099999999999,19.71,1.31,57.80589228508687
2018-01-17 05:30:00+00:00,2018,727.61,21.67,1.59,64.82514486219686
2018-01-17 06:30:00+00:00,2018,724.26,22.76,1.52,64.23595267212751
2018-01-17 07:30:00+00:00,2018,676.31,23.14,2.07,60.29134052586687
2018-01-17 08:30:00+00:00,2018,562.26,23.52,2.21,50.8534254253875
2018-01-17 09:30:00+00:00,2018,399.66,23.63,2.21,36.9565468613475
2018-01-17 10:30:00+00:00,2018,191.85000000000002,23.28,2.14,18.27529290034688
2018-01-17 11:30:00+00:00,2018,14.05,22.25,1.59,1.3760777369218749
2018-01-17 12:30:00+00:00,2018,0.0,20.51,2.21,0.0
2018-01-17 13:30:00+00:00,2018,0.0,18.65,2.28,0.0
2018-01-17 14:30:00+00:00,2018,0.0,17.47,2.21,0.0
2018-01-17 15:30:00+00:00,2018,0.0,16.56,2.14,0.0
2018-01-17 16:30:00+00:00,2018,0.0,15.74,2.07,0.0
2018-01-17 17:30:00+00:00,2018,0.0,15.01,2.14,0.0
2018-01-17 18:30:00+00:00,2018,0.0,14.43,2.14,0.0
2018-01-17 19:30:00+00:00,2018,0.0,13.78,2.28,0.0
2018-01-17 20:30:00+00:00,2018,0.0,13.38,2.21,0.0
2018-01-17 21:30:00+00:00,2018,0.0,12.97,2.14,0.0
2018-01-17 22:30:00+00:00,2018,0.0,12.53,2.0,0.0
2018-01-17 23:30:00+00:00,2018,0.0,11.95,1.93,0.0
2018-01-18 00:30:00+00:00,2018,0.0,11.38,1.86,0.0
2018-01-18 01:30:00+00:00,2018,95.75,10.88,1.79,9.721829830296874
2018-01-18 02:30:00+00:00,2018,296.76,12.71,1.17,29.150384697389995
2018-01-18 03:30:00+00:00,2018,491.11,17.25,1.31,46.11763829357687
2018-01-18 04:30:00+00:00,2018,640.76,20.11,1.52,58.20312078778999
2018-01-18 05:30:00+00:00,2018,731.5600000000001,22.06,1.93,65.02403957659
2018-01-18 06:30:00+00:00,2018,751.56,23.1,1.79,66.29192230082998
2018-01-18 07:30:00+00:00,2018,697.41,23.53,1.79,61.874199115981874
2018-01-18 08:30:00+00:00,2018,573.11,23.96,1.72,51.652850777886876
2018-01-18 09:30:00+00:00,2018,399.46000000000004,24.05,1.59,36.870719191367506
2018-01-18 10:30:00+00:00,2018,195.45000000000002,23.78,1.59,18.569451428896876
2018-01-18 11:30:00+00:00,2018,14.65,22.88,1.45,1.4309706164968752
2018-01-18 12:30:00+00:00,2018,0.0,21.15,2.14,0.0
2018-01-18 13:30:00+00:00,2018,0.0,19.19,2.28,0.0
2018-01-18 14:30:00+00:00,2018,0.0,17.83,2.21,0.0
2018-01-18 15:30:00+00:00,2018,0.0,16.86,2.14,0.0
2018-01-18 16:30:00+00:00,2018,0.0,15.97,2.07,0.0
2018-01-18 17:30:00+00:00,2018,0.0,15.22,2.07,0.0
2018-01-18 18:30:00+00:00,2018,0.0,14.57,2.07,0.0
2018-01-18 19:30:00+00:00,2018,0.0,13.67,1.93,0.0
2018-01-18 20:30:00+00:00,2018,0.0,13.01,1.93,0.0
2018-01-18 21:30:00+00:00,2018,0.0,12.56,2.0,0.0
2018-01-18 22:30:00+00:00,2018,0.0,12.19,2.07,0.0
2018-01-18 23:30:00+00:00,2018,0.0,11.83,2.0,0.0
2018-01-19 00:30:00+00:00,2018,0.0,11.44,1.93,0.0
2018-01-19 01:30:00+00:00,2018,96.1,11.05,1.86,9.7502826356875
2018-01-19 02:30:00+00:00,2018,298.01,12.88,1.17,29.24778859635687
2018-01-19 03:30:00+00:00,2018,495.01,17.4,1.17,46.429039190501875
2018-01-19 04:30:00+00:00,2018,648.21,20.23,1.38,58.786666898131884
2018-01-19 05:30:00+00:00,2018,739.41,22.09,1.79,65.63884569069188
2018-01-19 06:30:00+00:00,2018,759.36,23.18,1.86,66.87977088576001
2018-01-19 07:30:00+00:00,2018,704.3100000000001,23.76,1.79,62.358501149086884
2018-01-19 08:30:00+00:00,2018,582.11,24.27,1.86,52.32378048992187
2018-01-19 09:30:00+00:00,2018,404.90999999999997,24.4,1.93,37.28793092415187
2018-01-19 10:30:00+00:00,2018,198.20000000000002,24.1,1.93,18.79794726275
2018-01-19 11:30:00+00:00,2018,15.1,23.12,1.59,1.4733624188874996
2018-01-19 12:30:00+00:00,2018,0.0,21.27,2.28,0.0
2018-01-19 13:30:00+00:00,2018,0.0,19.24,2.34,0.0
2018-01-19 14:30:00+00:00,2018,0.0,17.91,2.28,0.0
2018-01-19 15:30:00+00:00,2018,0.0,16.94,2.14,0.0
2018-01-19 16:30:00+00:00,2018,0.0,16.02,2.14,0.0
2018-01-19 17:30:00+00:00,2018,0.0,15.19,2.07,0.0
2018-01-19 18:30:00+00:00,2018,0.0,14.42,2.0,0.0
2018-01-19 19:30:00+00:00,2018,0.0,13.67,1.17,0.0
2018-01-19 20:30:00+00:00,2018,0.0,12.87,1.31,0.0
2018-01-19 21:30:00+00:00,2018,0.0,11.89,1.79,0.0
2018-01-19 22:30:00+00:00,2018,0.0,11.64,2.07,0.0
2018-01-19 23:30:00+00:00,2018,0.0,11.52,2.07,0.0
2018-01-20 00:30:00+00:00,2018,0.0,11.35,2.0,0.0
2018-01-20 01:30:00+00:00,2018,96.1,11.14,1.93,9.7467590330875
2018-01-20 02:30:00+00:00,2018,298.40999999999997,13.27,1.03,29.238113231446867
2018-01-20 03:30:00+00:00,2018,495.41,18.02,0.97,46.338899351571875
2018-01-20 04:30:00+00:00,2018,647.66,20.99,1.45,58.5407909291075
2018-01-20 05:30:00+00:00,2018,738.71,22.53,2.55,65.45087043780688
2018-01-20 06:30:00+00:00,2018,756.01,23.52,2.83,66.51224754374687
2018-01-20 07:30:00+00:00,2018,704.11,24.09,2.76,62.247924346691875
2018-01-20 08:30:00+00:00,2018,582.41,24.53,2.69,52.28683077510688
2018-01-20 09:30:00+00:00,2018,407.06,24.62,2.62,37.4382971013875
2018-01-20 10:30:00+00:00,2018,200.15,24.3,2.55,18.96161461554688
2018-01-20 11:30:00+00:00,2018,25.6,23.34,1.86,2.4921693183999998
2018-01-20 12:30:00+00:00,2018,0.0,21.54,2.07,0.0
2018-01-20 13:30:00+00:00,2018,0.0,19.88,1.79,0.0
2018-01-20 14:30:00+00:00,2018,0.0,18.39,1.66,0.0
2018-01-20 15:30:00+00:00,2018,0.0,17.04,1.79,0.0
2018-01-20 16:30:00+00:00,2018,0.0,16.07,2.07,0.0
2018-01-20 17:30:00+00:00,2018,0.0,15.39,2.14,0.0
2018-01-20 18:30:00+00:00,2018,0.0,14.85,2.14,0.0
2018-01-20 19:30:00+00:00,2018,0.0,14.44,2.07,0.0
2018-01-20 20:30:00+00:00,2018,0.0,13.99,2.0,0.0
2018-01-20 21:30:00+00:00,2018,0.0,13.51,1.93,0.0
2018-01-20 22:30:00+00:00,2018,0.0,13.05,1.86,0.0
2018-01-20 23:30:00+00:00,2018,0.0,12.5,1.66,0.0
2018-01-21 00:30:00+00:00,2018,0.0,11.96,1.52,0.0
2018-01-21 01:30:00+00:00,2018,96.1,11.69,1.45,9.7252259060875
2018-01-21 02:30:00+00:00,2018,295.11,14.34,0.76,28.798535053816874
2018-01-21 03:30:00+00:00,2018,498.66,18.73,0.83,46.4780206214475
2018-01-21 04:30:00+00:00,2018,652.91,21.55,1.72,58.82273133905186
2018-01-21 05:30:00+00:00,2018,744.81,23.05,2.83,65.77571113432687
2018-01-21 06:30:00+00:00,2018,765.21,23.99,3.1,67.08549712621688
2018-01-21 07:30:00+00:00,2018,712.41,24.67,2.97,62.73808187209688
2018-01-21 08:30:00+00:00,2018,591.3100000000001,25.07,3.1,52.88875708207188
2018-01-21 09:30:00+00:00,2018,414.51,25.08,3.17,38.00649550143188
2018-01-21 10:30:00+00:00,2018,205.85,24.61,3.17,19.460679862896875
2018-01-21 11:30:00+00:00,2018,27.22,23.5,2.28,2.6475411973075005
2018-01-21 12:30:00+00:00,2018,0.0,21.32,2.41,0.0
2018-01-21 13:30:00+00:00,2018,0.0,19.43,2.34,0.0
2018-01-21 14:30:00+00:00,2018,0.0,18.12,2.28,0.0
2018-01-21 15:30:00+00:00,2018,0.0,17.0,2.28,0.0
2018-01-21 16:30:00+00:00,2018,0.0,16.09,2.28,0.0
2018-01-21 17:30:00+00:00,2018,0.0,15.38,2.28,0.0
2018-01-21 18:30:00+00:00,2018,0.0,14.78,2.14,0.0
2018-01-21 19:30:00+00:00,2018,0.0,13.98,1.72,0.0
2018-01-21 20:30:00+00:00,2018,0.0,12.97,1.59,0.0
2018-01-21 21:30:00+00:00,2018,0.0,12.5,1.45,0.0
2018-01-21 22:30:00+00:00,2018,0.0,12.71,1.17,0.0
2018-01-21 23:30:00+00:00,2018,0.0,12.98,0.97,0.0
2018-01-22 00:30:00+00:00,2018,0.0,12.04,1.1,0.0
2018-01-22 01:30:00+00:00,2018,98.9,10.62,1.52,10.0481699169875
2018-01-22 02:30:00+00:00,2018,305.61,13.41,0.9,29.898122340586873
2018-01-22 03:30:00+00:00,2018,507.15999999999997,18.16,1.17,47.33315924538999
2018-01-22 04:30:00+00:00,2018,663.46,21.09,2.34,59.8084369132075
2018-01-22 05:30:00+00:00,2018,756.66,22.6,3.1,66.8467738668675
2018-01-22 06:30:00+00:00,2018,777.76,23.67,3.1,68.16287473359999
2018-01-22 07:30:00+00:00,2018,724.86,24.06,2.97,63.8997303991275
2018-01-22 08:30:00+00:00,2018,602.46,24.56,2.97,53.9257048753275
2018-01-22 09:30:00+00:00,2018,423.46,24.65,2.76,38.8530541429675
2018-01-22 10:30:00+00:00,2018,212.10000000000002,24.26,2.48,20.064909827287497
2018-01-22 11:30:00+00:00,2018,28.81,23.19,1.66,2.8052471786668747
2018-01-22 12:30:00+00:00,2018,0.0,21.43,1.93,0.0
2018-01-22 13:30:00+00:00,2018,0.0,19.54,1.86,0.0
2018-01-22 14:30:00+00:00,2018,0.0,17.84,1.66,0.0
2018-01-22 15:30:00+00:00,2018,0.0,16.12,1.45,0.0
2018-01-22 16:30:00+00:00,2018,0.0,15.38,1.31,0.0
2018-01-22 17:30:00+00:00,2018,0.0,15.05,1.17,0.0
2018-01-22 18:30:00+00:00,2018,0.0,15.07,1.03,0.0
2018-01-22 19:30:00+00:00,2018,0.0,15.97,0.55,0.0
2018-01-22 20:30:00+00:00,2018,0.0,15.47,0.9,0.0
2018-01-22 21:30:00+00:00,2018,0.0,13.44,1.24,0.0
2018-01-22 22:30:00+00:00,2018,0.0,12.16,1.52,0.0
2018-01-22 23:30:00+00:00,2018,0.0,11.65,1.45,0.0
2018-01-23 00:30:00+00:00,2018,0.0,10.84,1.59,0.0
2018-01-23 01:30:00+00:00,2018,99.80000000000001,10.02,1.79,10.162860870350002
2018-01-23 02:30:00+00:00,2018,306.21000000000004,13.09,0.97,29.994401845441875
2018-01-23 03:30:00+00:00,2018,506.51,17.98,0.9,47.31382977233188
2018-01-23 04:30:00+00:00,2018,661.4599999999999,21.16,1.03,59.62612330442749
2018-01-23 05:30:00+00:00,2018,754.11,23.01,1.24,66.52001524506187
2018-01-23 06:30:00+00:00,2018,775.01,24.27,1.59,67.75955515712188
2018-01-23 07:30:00+00:00,2018,723.66,24.83,1.38,63.5779899215475
2018-01-23 08:30:00+00:00,2018,601.11,25.42,1.79,53.60459155894687
2018-01-23 09:30:00+00:00,2018,423.66,25.56,1.93,38.71326051522751
2018-01-23 10:30:00+00:00,2018,213.6,25.25,1.93,20.116582067999996
2018-01-23 11:30:00+00:00,2018,29.91,24.17,1.45,2.899994347846875
2018-01-23 12:30:00+00:00,2018,0.0,22.4,1.79,0.0
2018-01-23 13:30:00+00:00,2018,0.0,20.26,1.72,0.0
2018-01-23 14:30:00+00:00,2018,0.0,18.14,1.45,0.0
2018-01-23 15:30:00+00:00,2018,0.0,16.71,1.52,0.0
2018-01-23 16:30:00+00:00,2018,0.0,15.25,1.86,0.0
2018-01-23 17:30:00+00:00,2018,0.0,14.2,2.0,0.0
2018-01-23 18:30:00+00:00,2018,0.0,13.41,1.93,0.0
2018-01-23 19:30:00+00:00,2018,0.0,13.53,1.45,0.0
2018-01-23 20:30:00+00:00,2018,0.0,13.1,1.45,0.0
2018-01-23 21:30:00+00:00,2018,0.0,12.25,1.59,0.0
2018-01-23 22:30:00+00:00,2018,0.0,12.15,1.52,0.0
2018-01-23 23:30:00+00:00,2018,0.0,12.76,1.17,0.0
2018-01-24 00:30:00+00:00,2018,0.0,13.74,0.97,0.0
2018-01-24 01:30:00+00:00,2018,94.4,13.69,0.9,9.478313561600002
2018-01-24 02:30:00+00:00,2018,298.36,15.03,0.55,29.01947289211
2018-01-24 03:30:00+00:00,2018,497.36,19.23,0.69,46.26377242556
2018-01-24 04:30:00+00:00,2018,653.86,22.6,1.03,58.620709925567496
2018-01-24 05:30:00+00:00,2018,746.16,24.64,1.38,65.39877095532
2018-01-24 06:30:00+00:00,2018,765.2099999999999,25.97,1.45,66.46823894929688
2018-01-24 07:30:00+00:00,2018,711.3599999999999,26.58,1.72,62.10158999615999
2018-01-24 08:30:00+00:00,2018,589.46,27.18,1.66,52.2304622263475
2018-01-24 09:30:00+00:00,2018,412.76,27.36,1.45,37.47183264779
2018-01-24 10:30:00+00:00,2018,206.55,27.16,1.1,19.310437227346874
2018-01-24 11:30:00+00:00,2018,29.490000000000002,26.45,0.41,2.8320375121518753
2018-01-24 12:30:00+00:00,2018,0.0,24.74,1.17,0.0
2018-01-24 13:30:00+00:00,2018,0.0,22.34,1.93,0.0
2018-01-24 14:30:00+00:00,2018,0.0,20.51,2.34,0.0
2018-01-24 15:30:00+00:00,2018,0.0,19.81,2.34,0.0
2018-01-24 16:30:00+00:00,2018,0.0,18.83,2.21,0.0
2018-01-24 17:30:00+00:00,2018,0.0,18.15,2.34,0.0
2018-01-24 18:30:00+00:00,2018,0.0,17.78,2.34,0.0
2018-01-24 19:30:00+00:00,2018,0.0,17.43,2.21,0.0
2018-01-24 20:30:00+00:00,2018,0.0,17.02,2.07,0.0
2018-01-24 21:30:00+00:00,2018,0.0,16.57,1.93,0.0
2018-01-24 22:30:00+00:00,2018,0.0,16.19,2.07,0.0
2018-01-24 23:30:00+00:00,2018,0.0,15.95,2.48,0.0
2018-01-25 00:30:00+00:00,2018,0.0,15.86,2.69,0.0
2018-01-25 01:30:00+00:00,2018,94.55000000000001,15.6,2.69,9.419621310546875
2018-01-25 02:30:00+00:00,2018,292.40999999999997,16.96,2.34,28.23298997473687
2018-01-25 03:30:00+00:00,2018,470.65999999999997,19.7,2.97,43.850041346967494
2018-01-25 04:30:00+00:00,2018,640.31,21.96,3.17,57.68331839028686
2018-01-25 05:30:00+00:00,2018,737.76,23.78,3.17,64.99991763695999
2018-01-25 06:30:00+00:00,2018,761.5600000000001,24.99,2.76,66.49063327267
2018-01-25 07:30:00+00:00,2018,709.26,25.51,2.41,62.246402113627504
2018-01-25 08:30:00+00:00,2018,592.1600000000001,25.88,2.07,52.76296660016001
2018-01-25 09:30:00+00:00,2018,418.11,25.94,1.86,38.17092642204188
2018-01-25 10:30:00+00:00,2018,212.25,25.63,1.86,19.960229882296872
2018-01-25 11:30:00+00:00,2018,31.39,24.68,1.52,3.036377742221875
2018-01-25 12:30:00+00:00,2018,0.0,22.75,2.28,0.0
2018-01-25 13:30:00+00:00,2018,0.0,20.65,2.34,0.0
2018-01-25 14:30:00+00:00,2018,0.0,19.37,2.28,0.0
2018-01-25 15:30:00+00:00,2018,0.0,18.36,2.14,0.0
2018-01-25 16:30:00+00:00,2018,0.0,17.42,2.28,0.0
2018-01-25 17:30:00+00:00,2018,0.0,16.56,2.34,0.0
2018-01-25 18:30:00+00:00,2018,0.0,15.96,2.34,0.0
2018-01-25 19:30:00+00:00,2018,0.0,15.4,2.28,0.0
2018-01-25 20:30:00+00:00,2018,0.0,14.89,2.28,0.0
2018-01-25 21:30:00+00:00,2018,0.0,14.31,2.21,0.0
2018-01-25 22:30:00+00:00,2018,0.0,13.79,2.14,0.0
2018-01-25 23:30:00+00:00,2018,0.0,13.38,2.21,0.0
2018-01-26 00:30:00+00:00,2018,0.0,13.11,2.21,0.0
2018-01-26 01:30:00+00:00,2018,99.25,12.87,2.14,9.992309904671876
2018-01-26 02:30:00+00:00,2018,303.56,14.68,1.59,29.54843014931
2018-01-26 03:30:00+00:00,2018,503.21000000000004,18.7,1.72,46.879107853626884
2018-01-26 04:30:00+00:00,2018,658.61,21.51,1.72,59.29920102131188
2018-01-26 05:30:00+00:00,2018,750.9599999999999,23.35,1.66,66.16824996348
2018-01-26 06:30:00+00:00,2018,771.06,24.4,1.24,67.4121429840675
2018-01-26 07:30:00+00:00,2018,718.41,24.98,1.38,63.120860888806874
2018-01-26 08:30:00+00:00,2018,598.01,25.44,1.72,53.34687492741688
2018-01-26 09:30:00+00:00,2018,422.40999999999997,25.51,1.93,38.61436459778687
2018-01-26 10:30:00+00:00,2018,215.05,25.2,1.93,20.253551941046876
2018-01-26 11:30:00+00:00,2018,32.56,24.34,1.52,3.1535777825200006
2018-01-26 12:30:00+00:00,2018,0.0,22.68,2.0,0.0
2018-01-26 13:30:00+00:00,2018,0.0,20.82,2.0,0.0
2018-01-26 14:30:00+00:00,2018,0.0,19.46,1.79,0.0
2018-01-26 15:30:00+00:00,2018,0.0,17.98,1.66,0.0
2018-01-26 16:30:00+00:00,2018,0.0,16.68,2.0,0.0
2018-01-26 17:30:00+00:00,2018,0.0,15.76,2.28,0.0
2018-01-26 18:30:00+00:00,2018,0.0,15.24,2.34,0.0
2018-01-26 19:30:00+00:00,2018,0.0,14.41,1.59,0.0
2018-01-26 20:30:00+00:00,2018,0.0,13.56,1.59,0.0
2018-01-26 21:30:00+00:00,2018,0.0,13.05,1.86,0.0
2018-01-26 22:30:00+00:00,2018,0.0,12.72,1.93,0.0
2018-01-26 23:30:00+00:00,2018,0.0,12.55,2.0,0.0
2018-01-27 00:30:00+00:00,2018,0.0,12.47,2.07,0.0
2018-01-27 01:30:00+00:00,2018,98.30000000000001,12.41,2.07,9.916276349487502
2018-01-27 02:30:00+00:00,2018,300.46000000000004,14.15,1.59,29.323411314467506
2018-01-27 03:30:00+00:00,2018,498.65999999999997,18.39,1.86,46.54709301000751
2018-01-27 04:30:00+00:00,2018,652.71,20.79,2.28,59.00846934901688
2018-01-27 05:30:00+00:00,2018,745.1600000000001,22.33,2.14,66.02187626411
2018-01-27 06:30:00+00:00,2018,768.36,23.41,1.86,67.51239916179
2018-01-27 07:30:00+00:00,2018,688.4100000000001,23.82,2.07,61.073265313996885
2018-01-27 08:30:00+00:00,2018,580.01,24.22,2.07,52.16234075394688
2018-01-27 09:30:00+00:00,2018,407.76,24.38,2.14,37.53891303756
2018-01-27 10:30:00+00:00,2018,213.8,24.09,2.21,20.235911889950003
2018-01-27 11:30:00+00:00,2018,34.07,23.16,1.86,3.3155514289868755
2018-01-27 12:30:00+00:00,2018,0.0,20.9,2.48,0.0
2018-01-27 13:30:00+00:00,2018,0.0,18.93,2.41,0.0
2018-01-27 14:30:00+00:00,2018,0.0,17.67,2.28,0.0
2018-01-27 15:30:00+00:00,2018,0.0,16.66,2.07,0.0
2018-01-27 16:30:00+00:00,2018,0.0,15.7,2.0,0.0
2018-01-27 17:30:00+00:00,2018,0.0,14.75,2.07,0.0
2018-01-27 18:30:00+00:00,2018,0.0,13.95,2.07,0.0
2018-01-27 19:30:00+00:00,2018,0.0,13.25,1.86,0.0
2018-01-27 20:30:00+00:00,2018,0.0,12.43,1.66,0.0
2018-01-27 21:30:00+00:00,2018,0.0,12.37,1.17,0.0
2018-01-27 22:30:00+00:00,2018,0.0,13.41,0.34,0.0
2018-01-27 23:30:00+00:00,2018,0.0,12.93,0.41,0.0
2018-01-28 00:30:00+00:00,2018,0.0,12.38,0.69,0.0
2018-01-28 01:30:00+00:00,2018,103.0,12.08,0.69,10.398085792749999
2018-01-28 02:30:00+00:00,2018,311.76,13.52,0.34,30.461401654199996
2018-01-28 03:30:00+00:00,2018,515.06,17.49,0.28,48.15925156610749
2018-01-28 04:30:00+00:00,2018,673.56,20.69,0.41,60.74206733187
2018-01-28 05:30:00+00:00,2018,768.8100000000001,22.68,1.17,67.77617974510689
2018-01-28 06:30:00+00:00,2018,791.4100000000001,23.91,2.21,69.14424715831188
2018-01-28 07:30:00+00:00,2018,740.51,24.41,2.21,65.02621806776187
2018-01-28 08:30:00+00:00,2018,618.81,24.86,2.55,55.184740150936875
2018-01-28 09:30:00+00:00,2018,441.31000000000006,24.96,2.83,40.334793154661874
2018-01-28 10:30:00+00:00,2018,228.6,24.54,2.76,21.55173140115
2018-01-28 11:30:00+00:00,2018,36.31,23.5,1.93,3.5274739560268755
2018-01-28 12:30:00+00:00,2018,0.0,21.65,2.14,0.0
2018-01-28 13:30:00+00:00,2018,0.0,19.84,2.0,0.0
2018-01-28 14:30:00+00:00,2018,0.0,18.3,1.86,0.0
2018-01-28 15:30:00+00:00,2018,0.0,16.88,1.86,0.0
2018-01-28 16:30:00+00:00,2018,0.0,15.75,2.07,0.0
2018-01-28 17:30:00+00:00,2018,0.0,14.82,2.0,0.0
2018-01-28 18:30:00+00:00,2018,0.0,13.96,1.93,0.0
2018-01-28 19:30:00+00:00,2018,0.0,13.56,1.38,0.0
2018-01-28 20:30:00+00:00,2018,0.0,13.03,1.38,0.0
2018-01-28 21:30:00+00:00,2018,0.0,12.69,1.31,0.0
2018-01-28 22:30:00+00:00,2018,0.0,11.96,1.38,0.0
2018-01-28 23:30:00+00:00,2018,0.0,11.53,1.38,0.0
2018-01-29 00:30:00+00:00,2018,0.0,11.87,1.1,0.0
2018-01-29 01:30:00+00:00,2018,100.75,12.54,0.9,10.154948204171875
2018-01-29 02:30:00+00:00,2018,300.55,14.06,0.28,29.34287046209687
2018-01-29 03:30:00+00:00,2018,508.21000000000004,18.44,0.55,47.36638938529188
2018-01-29 04:30:00+00:00,2018,672.06,21.87,1.17,60.29654987988749
2018-01-29 05:30:00+00:00,2018,767.11,23.6,2.07,67.35539610317687
2018-01-29 06:30:00+00:00,2018,790.36,24.57,2.69,68.85056053555
2018-01-29 07:30:00+00:00,2018,739.31,25.16,2.97,64.70624140811188
2018-01-29 08:30:00+00:00,2018,618.86,25.51,2.97,55.02492483182749
2018-01-29 09:30:00+00:00,2018,440.96000000000004,25.53,2.83,40.202369941760004
2018-01-29 10:30:00+00:00,2018,228.95,25.18,2.69,21.524012671146874
2018-01-29 11:30:00+00:00,2018,37.17,24.18,1.93,3.600317699251875
2018-01-29 12:30:00+00:00,2018,0.0,22.27,2.14,0.0
2018-01-29 13:30:00+00:00,2018,0.0,20.48,1.93,0.0
2018-01-29 14:30:00+00:00,2018,0.0,18.88,1.72,0.0
2018-01-29 15:30:00+00:00,2018,0.0,17.38,1.86,0.0
2018-01-29 16:30:00+00:00,2018,0.0,16.2,2.14,0.0
2018-01-29 17:30:00+00:00,2018,0.0,15.28,2.07,0.0
2018-01-29 18:30:00+00:00,2018,0.0,14.36,1.93,0.0
2018-01-29 19:30:00+00:00,2018,0.0,15.6,0.14,0.0
2018-01-29 20:30:00+00:00,2018,0.0,15.01,0.62,0.0
2018-01-29 21:30:00+00:00,2018,0.0,13.35,1.03,0.0
2018-01-29 22:30:00+00:00,2018,0.0,12.38,1.17,0.0
2018-01-29 23:30:00+00:00,2018,0.0,11.94,1.17,0.0
2018-01-30 00:30:00+00:00,2018,0.0,11.66,1.17,0.0
2018-01-30 01:30:00+00:00,2018,104.80000000000001,11.56,1.1,10.599599960800003
2018-01-30 02:30:00+00:00,2018,313.76,14.29,0.41,30.550402370719993
2018-01-30 03:30:00+00:00,2018,519.26,18.88,0.48,48.23014572524749
2018-01-30 04:30:00+00:00,2018,677.76,22.12,0.9,60.6897345408
2018-01-30 05:30:00+00:00,2018,773.31,23.64,2.07,67.82613934824187
2018-01-30 06:30:00+00:00,2018,798.06,24.62,2.55,69.42683914938749
2018-01-30 07:30:00+00:00,2018,745.9599999999999,25.13,3.03,65.23422792211
2018-01-30 08:30:00+00:00,2018,624.51,25.57,2.97,55.46709783942188
2018-01-30 09:30:00+00:00,2018,445.11,25.72,2.83,40.522754449246875
2018-01-30 10:30:00+00:00,2018,232.64999999999998,25.51,2.69,21.829619454946872
2018-01-30 11:30:00+00:00,2018,38.53,24.57,1.79,3.7252594465018753
2018-01-30 12:30:00+00:00,2018,0.0,23.05,1.17,0.0
2018-01-30 13:30:00+00:00,2018,0.0,21.94,0.0,0.0
2018-01-30 14:30:00+00:00,2018,0.0,19.87,0.97,0.0
2018-01-30 15:30:00+00:00,2018,0.0,17.84,1.45,0.0
2018-01-30 16:30:00+00:00,2018,0.0,16.3,1.59,0.0
2018-01-30 17:30:00+00:00,2018,0.0,15.04,2.21,0.0
2018-01-30 18:30:00+00:00,2018,0.0,14.48,2.34,0.0
2018-01-30 19:30:00+00:00,2018,0.0,13.9,2.0,0.0
2018-01-30 20:30:00+00:00,2018,0.0,13.41,1.93,0.0
2018-01-30 21:30:00+00:00,2018,0.0,13.25,1.66,0.0
2018-01-30 22:30:00+00:00,2018,0.0,13.48,1.38,0.0
2018-01-30 23:30:00+00:00,2018,0.0,13.76,1.17,0.0
2018-01-31 00:30:00+00:00,2018,0.0,13.45,1.17,0.0
2018-01-31 01:30:00+00:00,2018,103.75,13.13,1.17,10.428428221796874
2018-01-31 02:30:00+00:00,2018,309.15999999999997,15.59,0.55,29.956874614270003
2018-01-31 03:30:00+00:00,2018,494.71000000000004,19.1,0.62,46.06016417852687
2018-01-31 04:30:00+00:00,2018,670.36,22.15,0.69,60.08206696243
2018-01-31 05:30:00+00:00,2018,765.01,24.7,0.9,66.84862895155187
2018-01-31 06:30:00+00:00,2018,788.01,26.32,1.93,68.10760949254689
2018-01-31 07:30:00+00:00,2018,737.26,26.56,2.55,64.1255585144275
2018-01-31 08:30:00+00:00,2018,617.96,26.84,2.62,54.61714678427
2018-01-31 09:30:00+00:00,2018,439.46000000000004,26.79,2.69,39.84842173040751
